# Logfile created on 2026-08-08 22:30:25 +0200 by logger.rb/v1.5.3
2026-08-08 22:30:25 +0200: Memory Usage (454780K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/spi_slave.gds
2026-08-08 22:30:25 +0200: Memory Usage (454780K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:30:25 +0200: Memory Usage (456764K) : Loading database to memory is complete.
2026-08-08 22:30:25 +0200: Memory Usage (456764K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc/spi_slave_spi_slave_topmetal2.lyrdb
2026-08-08 22:30:25 +0200: Memory Usage (456892K) : Evaluate switches.
2026-08-08 22:30:25 +0200: Memory Usage (456892K) : tables selected: topmetal2
2026-08-08 22:30:25 +0200: Memory Usage (456892K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:30:25 +0200: Memory Usage (456892K) : deep mode is enabled.
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange0_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange0_pin has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange0_text has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange1_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange1_pin has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange1_text has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange2_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange2_pin has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange2_text has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange3_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange3_pin has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange3_text has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange4_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange4_pin has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : exchange4_text has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : isonwell_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : Total no. of polygons in the design is 121051
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : The following rules values were missing in tech json and default values were used:
2026-08-08 22:30:29 +0200: Memory Usage (460628K) :   - NW_f1_digibnd
2026-08-08 22:30:29 +0200: Memory Usage (460628K) :   - Cnt_c_digibnd
2026-08-08 22:30:29 +0200: Memory Usage (460628K) :   - Cnt_c_sram
2026-08-08 22:30:29 +0200: Memory Usage (460628K) :   - Sdiod_b
2026-08-08 22:30:29 +0200: Memory Usage (460628K) :   - Sdiod_c
2026-08-08 22:30:29 +0200: Memory Usage (461448K) : Total area of the design is 27848.17 um^2.
2026-08-08 22:30:29 +0200: Memory Usage (461448K) : The design dimensions are 157.78 µm * 176.5 µm.
2026-08-08 22:30:29 +0200: Memory Usage (461448K) : Starting general IHP-SG13G2 derivations.
2026-08-08 22:30:29 +0200: Memory Usage (461448K) : Starting Pwell derivations
2026-08-08 22:30:30 +0200: Memory Usage (464952K) : Starting IHP-SG13G2 DRC rules.
2026-08-08 22:30:30 +0200: Memory Usage (464952K) : Starting 5.25. TopMetal2 table
2026-08-08 22:30:30 +0200: Memory Usage (464952K) : Executing rule TM2.a
2026-08-08 22:30:30 +0200: Memory Usage (465440K) : Executing rule TM2.b
2026-08-08 22:30:30 +0200: Memory Usage (466472K) : Executing rule TM2.bR
2026-08-08 22:30:30 +0200: Memory Usage (466472K) : KLayout DRC run for tables 'topmetal2' completed in 4.95 seconds
